League,Home Team,Away Team,Total Games,Average Goals For Home,Average Goals For Away,Home Win %,Draw %,Away Win %,BTTS %,BTTS Home Win %,BTTS Away Win %,BTTS Draw %,BTTS No Draw %,Over 0.5 Goals %,Over 1.5 Goals %,Over 2.5 Goals %,Over 3.5 Goals %,Over 4.5 Goals %
Netherlands Ersdvisle,Twente,Ajax,27,1.33,1.78,0.2593,0.2963,0.4444,0.7407,0.1481,0.3333,0.2593,0.4815,0.963,0.8889,0.5926,0.3704,0.1852
Netherlands Ersdvisle,Heerenveen,For Sittard,11,2.36,1.09,0.6364,0.2727,0.0909,0.7273,0.3636,0.0909,0.2727,0.4545,1.0,0.9091,0.7273,0.5455,0.0909
Netherlands Ersdvisle,Zwolle,Heerenveen,11,1.91,1.45,0.4545,0.1818,0.3636,0.7273,0.3636,0.1818,0.1818,0.5455,1.0,0.7273,0.6364,0.4545,0.3636
Netherlands Ersdvisle,Vitesse,Excelsior,11,1.73,1.64,0.3636,0.2727,0.3636,0.7273,0.2727,0.3636,0.0909,0.6364,0.8182,0.8182,0.8182,0.5455,0.3636
Netherlands Ersdvisle,Vitesse,For Sittard,11,1.82,1.09,0.5455,0.2727,0.1818,0.7273,0.2727,0.1818,0.2727,0.4545,1.0,0.9091,0.6364,0.1818,0.0909
Netherlands Ersdvisle,Excelsior,Ajax,11,0.91,2.73,0.0909,0.1818,0.7273,0.7273,0.0909,0.4545,0.1818,0.5455,1.0,1.0,0.6364,0.4545,0.2727
Netherlands Ersdvisle,For Sittard,Vitesse,11,1.36,2.73,0.1818,0.2727,0.5455,0.7273,0.0909,0.4545,0.1818,0.5455,0.9091,0.9091,0.7273,0.5455,0.4545
Netherlands Ersdvisle,Excelsior,PSV Eindhoven,11,0.91,2.82,0.0,0.0909,0.9091,0.7273,0.0,0.7273,0.0,0.7273,0.9091,0.9091,0.7273,0.6364,0.3636
Netherlands Ersdvisle,Feyenoord,Utrecht,28,2.11,1.07,0.6786,0.2143,0.1071,0.7143,0.4643,0.0714,0.1786,0.5357,0.9643,0.8929,0.6786,0.3929,0.1429
Netherlands Ersdvisle,Feyenoord,PSV Eindhoven,28,1.64,1.21,0.5357,0.25,0.2143,0.7143,0.3929,0.1429,0.1786,0.5357,0.9286,0.7857,0.6429,0.4286,0.0357
